,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_max_depth,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,test_accuracy_with_best_hyp,model_name,seed
192,36.081474939982094,8.190665094003878,0.10788718859354655,0.061555224661121885,0.15000000000000002,16,50,"{'learning_rate': 0.15000000000000002, 'max_depth': 16, 'n_estimators': 50}",1.0,0.975609756097561,0.9512195121951219,0.975609756097561,0.0199145507543348,24,0.9814814814814815,Catboost,0
193,66.39764793713887,5.620074206420656,0.05319110552469889,0.04476664199611884,0.15000000000000002,16,100,"{'learning_rate': 0.15000000000000002, 'max_depth': 16, 'n_estimators': 100}",1.0,0.9512195121951219,0.975609756097561,0.975609756097561,0.0199145507543348,24,0.9814814814814815,Catboost,0
194,97.5020211537679,11.010261712582842,0.04022590319315592,0.0484865194095311,0.15000000000000002,16,150,"{'learning_rate': 0.15000000000000002, 'max_depth': 16, 'n_estimators': 150}",1.0,0.9512195121951219,0.975609756097561,0.975609756097561,0.0199145507543348,24,0.9814814814814815,Catboost,0
195,0.007977644602457682,0.006361887116377685,0.0,0.0,0.15000000000000002,18,50,"{'learning_rate': 0.15000000000000002, 'max_depth': 18, 'n_estimators': 50}",,,,,,276,0.9814814814814815,Catboost,0
196,0.003656466801961263,0.0004702464780789008,0.0,0.0,0.15000000000000002,18,100,"{'learning_rate': 0.15000000000000002, 'max_depth': 18, 'n_estimators': 100}",,,,,,275,0.9814814814814815,Catboost,0
197,0.0033243497212727866,0.0004701342074014391,0.0,0.0,0.15000000000000002,18,150,"{'learning_rate': 0.15000000000000002, 'max_depth': 18, 'n_estimators': 150}",,,,,,274,0.9814814814814815,Catboost,0
198,0.9189068476359049,0.16262203365741565,0.0033250649770100913,0.000469628778250416,0.16000000000000003,8,50,"{'learning_rate': 0.16000000000000003, 'max_depth': 8, 'n_estimators': 50}",0.9761904761904762,0.9512195121951219,0.926829268292683,0.951413085559427,0.020152093592938285,193,0.9814814814814815,Catboost,0
199,1.6664339701334636,0.1212996798460923,0.002659877141316732,0.00047007794108405704,0.16000000000000003,8,100,"{'learning_rate': 0.16000000000000003, 'max_depth': 8, 'n_estimators': 100}",0.9761904761904762,0.9512195121951219,0.926829268292683,0.951413085559427,0.020152093592938285,193,0.9814814814814815,Catboost,0
200,2.6110727787017822,0.06968561708216578,0.0033239523569742837,0.0004714301769020075,0.16000000000000003,8,150,"{'learning_rate': 0.16000000000000003, 'max_depth': 8, 'n_estimators': 150}",0.9761904761904762,0.9512195121951219,0.926829268292683,0.951413085559427,0.020152093592938285,193,0.9814814814814815,Catboost,0
201,3.151351054509481,0.29632507108226297,0.006981770197550456,0.0035499927378919655,0.16000000000000003,10,50,"{'learning_rate': 0.16000000000000003, 'max_depth': 10, 'n_estimators': 50}",0.9523809523809523,0.926829268292683,0.975609756097561,0.9516066589237321,0.019922075617914967,177,0.9814814814814815,Catboost,0
202,6.493897358576457,0.4665957642573988,0.03906575838724772,0.05172191253009285,0.16000000000000003,10,100,"{'learning_rate': 0.16000000000000003, 'max_depth': 10, 'n_estimators': 100}",0.9523809523809523,0.926829268292683,0.975609756097561,0.9516066589237321,0.019922075617914967,177,0.9814814814814815,Catboost,0
203,6.925693829854329,0.2042848983825492,0.006317536036173503,0.0004702468004255965,0.16000000000000003,10,150,"{'learning_rate': 0.16000000000000003, 'max_depth': 10, 'n_estimators': 150}",0.9523809523809523,0.926829268292683,0.975609756097561,0.9516066589237321,0.019922075617914967,177,0.9814814814814815,Catboost,0
